Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
0	-4326.092	-4611.351	285.2592	0.217397	0.120677	0.115959	0.370274	0.195895	0.0473513	0.497367	0.308646	0.000801438	0.0217505	0.118955	0.234085	0.244023	0.352612	0.0137409	0.101553	0.0961094	0.0548065	0.105069	0.029815	0.140489	0.114674	0.122637	0.0425017	0.24747	0.0958508	0.194026	0.0825745	0.168441	0.110661	0.038518	0.175165	0.20422	0.000329825	0.0126469	0.0268501	0.00329479	0.0750411	0.0915381	0.00807654	0.114889	0.128609	0.0782983	0.0463957	0.0429418	0.0433287	0.0725195	0.154426	0.00655094	0.0277184	0.0163871	0.00546391	0.0257186	0.0726785	0.000885063	0.0830597	0.0549982	0.177583	0.15155	0.00645286	0.0013156	0.022908	0.0180211	0.0145051	0.0577814	0.0955385	0.245096	0.0452858	0.0268669	0.0207321	0.102575	0.0199184	0.0475293	0.0515918	0.074749	0.0492995	0.033105	0.181708	0.135527	0.0436257	0.0377217	0.0663158	0.00326525	0.022354	0.00383916	0.233413	0.122651	0.0145361	0.060817	0.0581081	0.0157642	0.00620316	0.0518043	0.061673	0.163954	0.147225	0.0997119	0.024401	0.278328	0.111028	0.061364	0.09188	0.169482	0.0472859	0.385082	0.0331011	0.0182818	0.0755102	0.160609	0.0474183	0.12805	0.0649946	0.0917257	0.00320119	0.277249	0.00814102	0.000582922	0.0861174	0.194528	0.047012	0.0832502	0.0412384	0.0726459	0.0124615	0.182703	0.175672	0.00666868	0.0201972	0.0349162	0.333979	0.0324239	0.191267	0.0832346	0.0232868	0.0684352	0.00531311	0.000297476	0.190731	0.0304167	0.0385752	0.0194401	0.0551975	0.0190813	0.0787714	0.0646604	0.199469	0.0369542	0.00569162	0.100711	0.0338035	0.000649465	0.0184004	0.0997768	2.100108	0.215769	0.417215	0.582785	0.784231	0.0490733	0.562507	0.194297	0.194122	0.272398	0.530332	0.820472	1.21881	1.88561	3.6711	0.9403446	0.0158279	0.00878606	0.00844252	0.0269583	0.0142624	0.00344747	0.0362115	0.0224714	5.83497e-05	0.00158357	0.00866069	0.0170428	0.0177664	0.0256724	0.00100042	0.00739372	0.00699737	0.00399026	0.00764972	0.00217072	0.0102285	0.00834898	0.00892872	0.00309439	0.0180174	0.00697854	0.0141263	0.00601195	0.0122635	0.00805684	0.00280436	0.0127531	0.0148685	2.40133e-05	0.000920777	0.00195485	0.000239882	0.00546347	0.00666455	0.000588023	0.00836466	0.00936355	0.00570061	0.0033779	0.00312644	0.0031546	0.00527988	0.0112432	0.00047695	0.00201808	0.00119308	0.000397807	0.00187248	0.00529145	6.44382e-05	0.00604727	0.00400422	0.0129292	0.0110338	0.000469809	9.5784e-05	0.00166784	0.00131205	0.00105607	0.00420685	0.00695581	0.0178445	0.00329709	0.00195608	0.00150943	0.00746808	0.00145019	0.00346044	0.00375621	0.0054422	0.00358932	0.00241025	0.0132295	0.00986723	0.00317623	0.00274638	0.00482821	0.000237731	0.00162751	0.000279515	0.0169939	0.00892975	0.00105832	0.00442786	0.00423064	0.00114774	0.00045163	0.00377168	0.00449019	0.0119369	0.0107189	0.00725966	0.00177654	0.020264	0.00808356	0.00446769	0.00668945	0.0123394	0.00344272	0.0280364	0.00240997	0.00133103	0.00549762	0.0116933	0.00345235	0.00932282	0.00473202	0.00667821	0.000233067	0.0201855	0.000592718	4.24404e-05	0.00626989	0.0141628	0.00342277	0.00606114	0.00300242	0.00528908	0.000907279	0.0133019	0.01279	0.000485522	0.00147048	0.00254212	0.0243158	0.00236067	0.0139254	0.00606	0.00169543	0.00498251	0.000386828	2.16582e-05	0.0138864	0.00221453	0.00280852	0.00141536	0.00401872	0.00138924	0.00573505	0.00470769	0.0145226	0.0026905	0.000414386	0.00733239	0.00246111	4.72852e-05	0.00133967	0.00726438	13.73507	0.7278199	0.0876669	0.349962	0.650038	0.912333	0.0396173	0.304795	0.654535	0.00105254
36	-4319.24	-4607.663	288.423	0.0597778	0.00794558	0.212199	0.0977244	0.0957649	0.0573491	0.146661	0.328301	0.000544938	0.0076004	0.129049	0.146014	0.238622	0.31435	0.0167141	0.0847188	0.128194	0.0751701	0.0142068	0.185239	0.238252	0.0766008	0.0627149	0.0822809	0.103734	0.0839713	0.128404	0.0776299	0.00130357	0.0780736	0.110365	0.145468	0.290377	0.000310186	0.0268653	0.0959789	0.00882983	0.11342	0.041194	0.0400799	0.133687	0.113835	0.0533275	0.0378083	0.0496514	0.0699009	0.0441663	0.0899018	0.0018837	0.0737066	0.0116625	0.0051222	0.00394682	0.00686387	0.00147374	0.123704	0.392981	0.0154744	0.103499	0.0149947	0.0155203	0.00626219	0.0426813	0.0418208	0.169517	0.0148922	0.163254	0.0247078	0.150533	0.0297647	0.0204082	0.00134961	0.0967563	0.0378834	0.0816227	0.00155473	0.0725675	0.206213	0.04125	0.0688868	0.0472499	0.00493296	0.0271761	0.0775027	0.118788	0.152683	0.0758998	0.0145069	0.0223045	0.0388556	0.156332	0.0242927	0.0766783	0.0547565	0.0353722	0.0371691	0.0808483	0.00213778	0.137715	0.0754002	0.0959753	0.0906525	0.125643	0.0144275	0.25893	0.08351	0.0117068	0.00156022	0.124466	0.0137173	0.128364	0.000947513	0.15537	0.00989718	0.33877	0.008771	5.39491e-05	0.105438	0.0865869	0.058553	0.109796	0.0287647	0.0172119	0.044498	0.154397	0.31362	0.0955301	0.0576273	0.0073176	0.335125	0.0153965	0.109728	0.0504262	0.0228946	0.00420661	0.0711712	0.00117945	0.0181613	0.00352111	0.0316359	0.00509365	0.0229877	0.013506	0.02675	0.0433843	0.150612	0.00578901	0.0242718	0.0911184	0.0352249	0.00523505	0.0132006	0.0521436	2.29726	0.226202	0.421129	0.578871	0.773798	0.0302293	0.63297	0.084633	0.252168	0.262609	0.520949	0.815916	1.22562	1.91957	3.80795	0.9668083	0.00509072	0.000676652	0.018071	0.00832228	0.00815541	0.00488389	0.0124898	0.0279584	4.64073e-05	0.000647255	0.0109899	0.0124346	0.0203212	0.0267702	0.00142339	0.00721472	0.0109171	0.00640154	0.00120986	0.0157751	0.0202897	0.00652338	0.00534085	0.0070071	0.00883409	0.00715106	0.010935	0.00661102	0.000111013	0.0066488	0.0093988	0.0123882	0.0247287	2.64156e-05	0.00228787	0.00817363	0.000751955	0.00965889	0.00350811	0.00341324	0.0113849	0.00969424	0.00454141	0.00321978	0.00422835	0.00595281	0.00376124	0.0076561	0.000160417	0.00627691	0.000993183	0.00043621	0.000336114	0.000584532	0.000125504	0.0105347	0.0334665	0.00131781	0.00881408	0.00127696	0.00132172	0.000533292	0.00363477	0.00356149	0.0144362	0.00126823	0.0139029	0.00210414	0.0128195	0.00253478	0.00173798	0.000114934	0.00823984	0.00322618	0.00695105	0.000132402	0.0061799	0.0175613	0.00351288	0.00586645	0.00402383	0.000420094	0.00231433	0.00660019	0.0101161	0.0130026	0.00646368	0.00123542	0.00189947	0.00330897	0.0133133	0.00206879	0.00652998	0.0046631	0.00301232	0.00316535	0.0068851	0.000182055	0.0117279	0.00642114	0.00817333	0.00772003	0.0106998	0.00122866	0.0220507	0.00711177	0.000996956	0.000132869	0.0105996	0.00116818	0.0109316	8.06909e-05	0.0132314	0.000842851	0.0288499	0.000746945	4.59434e-06	0.00897915	0.00737381	0.00498642	0.00935033	0.00244962	0.00146578	0.00378948	0.0131485	0.0267081	0.00813541	0.00490758	0.000623172	0.0285395	0.00131118	0.00934453	0.00429433	0.00194972	0.000358238	0.00606099	0.000100443	0.00154663	0.00029986	0.00269414	0.000433779	0.00195765	0.00115018	0.00227805	0.00369464	0.0128262	0.000492996	0.002067	0.00775971	0.00299978	0.000445821	0.00112417	0.00444058	11.7425	1.223156	0.14983	0.388468	0.611532	0.85017	0.0140815	0.313359	0.672468	9.13413e-05
72	-4322.855	-4609.561	286.7056	0.136392	0.146772	0.214112	0.190836	0.00618256	0.165935	0.199243	0.203985	0.0146897	0.0313923	0.101954	0.113137	0.115615	0.277119	0.0117225	0.0659791	0.0688223	0.0413867	0.00235828	0.0764571	0.178869	0.0675857	0.0480193	0.056686	0.15556	0.116555	0.167655	0.0543581	0.0274317	0.099711	0.110829	0.246684	0.347613	4.44474e-05	0.0279913	0.0695888	0.00668501	0.102478	0.0547129	0.0812868	0.173779	0.0672945	0.0647635	0.0261687	0.0520067	0.0241515	0.044749	0.242789	0.000723567	0.120889	0.0363877	0.0302919	0.0100889	0.00211074	0.0635263	0.00372596	0.339973	0.107779	0.0123363	0.049259	0.0189825	0.0350019	0.00853882	0.0304205	0.0886484	0.016228	0.0550869	0.0316242	0.0224547	0.0672006	0.0215473	0.00497924	0.00294079	0.0452503	0.136135	0.000382199	0.0136424	0.0684335	0.0093101	0.0294163	0.0468321	0.0796503	0.0196078	0.114627	0.0191742	0.0415082	0.0651921	0.0107775	0.232592	0.0582204	0.102811	0.106957	0.0602266	0.0180706	0.0121867	0.0142302	0.0762448	0.0419094	0.174772	0.0105989	0.0469933	0.098589	0.0989318	0.0441959	0.189575	0.0798509	0.00260897	0.0400195	0.0708333	0.0226488	0.0997005	0.000471753	0.111669	0.0172485	0.166647	0.00577663	0.00142497	0.0512809	0.045071	0.128208	0.1188	0.00173716	0.0556209	0.0411256	0.0221895	0.151246	0.131754	0.11112	0.0376902	0.621306	0.0126655	0.0772881	0.0835723	0.0164682	0.0331911	0.0110485	0.0536795	0.0626348	0.0835598	0.0467017	0.0256452	0.0474719	0.0534886	0.0566481	0.0143362	0.314789	0.000295269	0.0164816	0.0032546	0.0530208	0.0017454	0.0718643	0.0325219	6.793263	0.332149	0.455331	0.544669	0.667851	0.163478	0.317006	0.167689	0.351827	0.280136	0.537626	0.823976	1.21363	1.86003	3.5697	0.9200914	0.0118846	0.0127891	0.0186568	0.0166287	0.000538722	0.0144589	0.0173612	0.0177744	0.00127999	0.00273539	0.00888385	0.00985824	0.0100742	0.0241469	0.00102145	0.00574914	0.00599688	0.00360627	0.000205491	0.00666214	0.0155859	0.00588913	0.0041842	0.00493938	0.0135548	0.0101561	0.0146088	0.00473654	0.00239028	0.0086884	0.00965713	0.021495	0.0302895	3.87296e-06	0.00243905	0.00606367	0.000582503	0.00892953	0.00476745	0.00708299	0.0151424	0.00586376	0.00564322	0.00228023	0.00453164	0.00210446	0.00389924	0.0211556	6.30485e-05	0.0105338	0.00317067	0.00263951	0.000879103	0.000183921	0.00553541	0.000324664	0.0296238	0.00939137	0.00107494	0.00429222	0.00165406	0.00304991	0.000744036	0.00265071	0.00772445	0.00141404	0.00480004	0.0027556	0.0019566	0.00585558	0.00187754	0.00043387	0.000256248	0.00394292	0.0118622	3.33032e-05	0.00118874	0.005963	0.000811242	0.00256321	0.00408075	0.00694039	0.00170854	0.00998815	0.00167076	0.00361685	0.00568056	0.000939106	0.0202671	0.00507308	0.00895848	0.00931974	0.00524789	0.0015746	0.00106189	0.00123996	0.00664365	0.0036518	0.0152289	0.00092354	0.0040948	0.00859063	0.0086205	0.00385104	0.0165187	0.00695787	0.000227335	0.00348713	0.00617211	0.00197352	0.00868748	4.11065e-05	0.00973036	0.00150296	0.0145209	0.000503351	0.000124166	0.0044684	0.0039273	0.0111715	0.0103517	0.000151369	0.00484657	0.00358351	0.0019335	0.0131789	0.0114805	0.0096825	0.00328417	0.054138	0.00110362	0.00673456	0.00728214	0.00143497	0.00289213	0.000962715	0.0046774	0.00545773	0.00728104	0.00406939	0.00223462	0.0041365	0.00466077	0.00493608	0.0012492	0.0274294	2.57285e-05	0.00143614	0.000283592	0.00462001	0.000152087	0.00626195	0.00283382	11.47634	1.342739	0.161409	0.394147	0.605853	0.838591	0.00271677	0.519461	0.477123	0.000699847
108	-4326.75	-4608.664	281.9137	0.322012	0.0296874	0.172853	0.404922	0.114609	0.0876463	0.271682	0.226301	0.0867503	0.127578	0.165785	0.15211	0.181327	0.218235	0.0324105	0.0839657	0.0542339	0.0769349	0.0566798	0.132166	0.223812	0.12888	0.05322	0.0949538	0.202473	0.0709924	0.136551	0.0609352	0.030933	0.0868956	0.131555	0.268439	0.205709	1.41973e-05	0.0191982	0.0118511	0.00799846	0.112061	0.0968731	0.0474488	0.128217	0.0568307	0.0330703	0.0331838	0.066332	0.000507042	0.062368	0.119392	0.000329521	0.00848498	0.0232207	0.0757137	0.00662428	0.0421226	0.155939	0.0251974	0.239305	0.057501	0.0601579	0.0731735	0.0559048	0.0282012	0.00561852	0.0310798	0.0904145	0.0200258	0.199181	0.0374284	0.00403212	0.0432261	0.0298141	0.0367873	0.10929	0.0799851	0.0507821	0.00220151	0.0332806	0.088616	0.0240871	0.0336294	0.0553236	0.327872	0.0408105	0.114132	0.00221186	0.0117955	0.027879	0.0412622	0.128627	0.0791271	0.227987	0.0908822	0.0952751	0.0178429	0.0354885	0.0125243	0.154953	0.0871508	0.169375	0.0380507	0.0717129	0.0919923	0.0595563	0.0812781	0.358934	0.089218	0.00221829	0.015867	0.225216	0.0287676	0.307875	0.0442499	0.150733	0.039533	0.179505	0.0285517	0.0530665	0.0203265	0.0566864	0.0949642	0.0637183	0.00143952	0.113174	0.0390045	0.00348344	0.259318	0.0867423	0.07286	0.0181815	0.51697	0.0358956	0.19351	0.0544707	0.0214503	0.0984229	0.0159863	0.105296	0.00907349	0.0177328	0.0591682	0.211512	0.0623334	0.0467715	0.0364939	0.0368201	0.13221	0.0289249	0.017672	0.0266305	0.0796078	0.0106445	0.0853474	0.0762116	3.141986	0.260811	0.433263	0.566737	0.739189	0.154866	0.525149	0.0699438	0.250041	0.383401	0.626537	0.864273	1.15704	1.59608	2.60824	0.6931875	0.0235806	0.00217397	0.0126578	0.029652	0.00839268	0.00641823	0.0198949	0.0165718	0.00635262	0.0093424	0.0121403	0.0111388	0.0132784	0.0159811	0.00237338	0.00614871	0.00397148	0.00563385	0.00415059	0.00967835	0.0163895	0.0094377	0.00389724	0.00695335	0.0148268	0.00519869	0.00999944	0.00446221	0.00226518	0.00636326	0.00963358	0.0196574	0.0150638	1.03965e-06	0.00140586	0.000867839	0.000585717	0.00820605	0.00709389	0.00347462	0.00938917	0.00416164	0.0024217	0.00243001	0.00485741	3.713e-05	0.00456713	0.00874296	2.41304e-05	0.000621345	0.00170042	0.00554442	0.000485088	0.00308459	0.0114192	0.00184517	0.017524	0.00421073	0.00440529	0.00535841	0.00409384	0.00206514	0.000411438	0.00227593	0.00662094	0.00146647	0.0145857	0.00274084	0.000295267	0.0031654	0.00218325	0.00269389	0.00800318	0.00585721	0.00371871	0.000161214	0.0024371	0.00648924	0.00176387	0.00246264	0.00405128	0.0240097	0.0029885	0.00835772	0.000161972	0.000863773	0.00204155	0.00302158	0.00941917	0.00579438	0.0166952	0.00665519	0.00697688	0.00130661	0.00259878	0.000917137	0.011347	0.00638195	0.0124031	0.00278641	0.00525144	0.00673648	0.00436123	0.0059519	0.0262843	0.00653332	0.000162443	0.00116192	0.0164923	0.00210662	0.0225453	0.00324036	0.011038	0.00289495	0.0131449	0.00209081	0.003886	0.00148849	0.00415108	0.00695411	0.00466602	0.000105414	0.0082876	0.00285625	0.000255088	0.0189895	0.00635203	0.00533545	0.00133141	0.037857	0.00262859	0.0141705	0.00398882	0.00157078	0.00720739	0.00117066	0.00771071	0.00066444	0.00129855	0.00433282	0.0154887	0.0045646	0.00342502	0.00267241	0.00269629	0.0096816	0.00211813	0.0012941	0.00195012	0.00582958	0.000779487	0.00624988	0.00558088	13.65584	5.570191	0.315729	0.450519	0.549481	0.684272	0.290796	0.184725	0.303335	0.221145
144	-4300.073	-4580.64	280.5673	0.26323	0.215105	0.324749	0.246257	0.0377332	0.200798	0.413577	0.112583	0.00244979	0.0150371	0.251458	0.222631	0.124591	0.0482249	0.0164444	0.10274	0.182221	0.0642262	0.105386	0.0496679	0.195903	0.0139472	0.15543	0.0416664	0.106347	0.110366	0.0725141	0.073971	0.0463195	0.168817	0.127246	0.208293	0.287458	0.111579	0.0160098	0.093103	0.0529679	0.11635	0.084724	0.0606077	0.0566618	0.00455829	0.0524243	0.0285581	0.103848	0.0265323	0.0928227	0.0789491	8.36639e-05	0.00259623	0.00519448	0.0571022	0.00674292	0.0883332	0.030311	0.00716948	0.0744201	0.111966	0.0808556	0.0491795	0.0174075	0.197736	0.00475987	0.00268855	0.0345277	0.0142287	0.0604072	0.0637026	0.00460787	0.154238	0.00393804	0.0608469	0.0352794	0.052241	0.272841	0.0054033	0.0414531	0.153773	0.0300259	0.00361178	0.34193	0.00550203	0.250008	0.040029	0.108454	0.0572875	0.0152761	0.523794	0.0415073	0.00201102	0.243538	0.037905	0.125407	0.0534966	0.080168	0.0454421	0.0394718	0.0127931	0.0117468	0.0115164	0.214751	0.0627637	0.0297565	0.0155168	0.0634094	0.00939036	0.228126	0.109755	0.149105	0.070568	0.14451	0.287713	0.0538948	0.0841875	0.016007	0.0436283	0.0497519	0.029426	0.0326307	0.140332	0.0472199	0.000502428	0.0127254	0.0822949	0.0648528	0.0820697	0.0164505	0.0675237	0.136662	0.0108474	0.0184023	0.320239	0.0469122	0.0502907	0.173708	0.0018959	0.0171433	0.0851772	0.0603311	0.0106028	0.0227679	0.0836881	0.490724	0.0029923	0.00629039	0.00873676	0.0172682	0.0710069	0.0545157	0.00359993	0.0104268	0.0159589	0.106182	6.692045	0.330953	0.454985	0.545015	0.669047	0.220718	0.156403	0.285774	0.337105	0.311943	0.566577	0.83757	1.19393	1.76499	3.20572	0.8423291	0.019648	0.0160559	0.0242399	0.0183811	0.00281648	0.014988	0.0308703	0.00840343	0.000182857	0.0011224	0.0187693	0.0166177	0.00929975	0.00359961	0.00122745	0.00766871	0.0136014	0.00479398	0.00786624	0.00370731	0.0146226	0.00104105	0.0116016	0.00311006	0.00793797	0.00823795	0.0054126	0.00552134	0.00345738	0.0126009	0.00949787	0.0155474	0.0214564	0.00832846	0.001195	0.0069494	0.00395363	0.0086846	0.00632398	0.00452389	0.00422936	0.00034024	0.00391306	0.00213163	0.00775141	0.00198043	0.00692848	0.00589292	6.24484e-06	0.000193788	0.000387727	0.00426223	0.000503305	0.00659337	0.00226248	0.000535145	0.00555487	0.00835736	0.00603523	0.00367086	0.00129933	0.0147594	0.000355286	0.000200679	0.00257722	0.00106206	0.00450892	0.00475489	0.000343941	0.0115126	0.000293943	0.00454174	0.00263333	0.00389937	0.0203654	0.000403313	0.00309414	0.0114779	0.00224119	0.000269591	0.0255224	0.000410683	0.0186611	0.00298785	0.00809524	0.00427605	0.00114024	0.039097	0.00309819	0.000150106	0.0181782	0.00282931	0.00936067	0.0039931	0.00598391	0.00339189	0.00294625	0.000954902	0.000876809	0.00085961	0.0160295	0.00468481	0.00222108	0.00115821	0.00473301	0.000700916	0.0170278	0.00819234	0.0111295	0.00526734	0.0107865	0.0214755	0.00402282	0.00628393	0.0011948	0.00325651	0.00371359	0.00219642	0.00243563	0.0104747	0.00352459	3.75023e-05	0.000949853	0.00614266	0.00484075	0.00612585	0.0012279	0.00504011	0.0102007	0.000809672	0.00137359	0.0239033	0.00350163	0.0037538	0.0129659	0.000141514	0.00127961	0.0063578	0.00450324	0.000791412	0.00169944	0.00624665	0.0366286	0.000223351	0.000469528	0.00065213	0.00128894	0.0053001	0.00406917	0.000268706	0.00077828	0.00119121	0.00792567	13.39727	5.834825	0.319688	0.451689	0.548309	0.680313	0.163856	0.324462	0.387887	0.123795
